Timestamp,Open,Close,High,Low,Volume
2017-05-19 17:45:00,0.37999,0.37996,0.37999,0.37996,10019.128067
2017-05-19 18:00:00,0.37995,0.37992,0.37996,0.341,14822.48172546
2017-05-19 18:15:00,0.37992,0.37971,0.3799300000000001,0.37971,2049.3797712000005
2017-05-19 18:30:00,0.37968,0.37496,0.37995,0.345,22685.47523418
2017-05-19 18:45:00,0.37496,0.34494,0.37994,0.335,31362.42716656
2017-05-19 19:00:00,0.34494,0.35497,0.35497,0.34,108957.73655554
2017-05-19 19:15:00,0.35494,0.35393,0.355,0.35392,24094.358562859998
2017-05-19 19:30:00,0.35392,0.3537,0.355,0.338,254774.1023007
2017-05-19 19:45:00,0.35369,0.3448699999999999,0.35369,0.34,95641.64754247
2017-05-19 20:00:00,0.34484,0.335,0.34484,0.335,57857.21143204
2017-05-19 20:15:00,0.34068,0.33699,0.3435,0.33575,97673.2592406
2017-05-19 20:30:00,0.33698,0.33187,0.34078,0.33187,14175.38719108
2017-05-19 20:45:00,0.34159,0.3338,0.34159,0.32237,71822.10233696
2017-05-19 21:00:00,0.33381,0.33672,0.33912,0.33,43429.7625439
2017-05-19 21:15:00,0.33377,0.33,0.3365,0.33,61079.605049870006
2017-05-19 21:30:00,0.32667,0.32004,0.33201,0.32004,90244.92435006
2017-05-19 21:45:00,0.32,0.315,0.33,0.315,223819.00831603
2017-05-19 22:00:00,0.315,0.28501,0.315,0.285,176101.5008425
2017-05-19 22:15:00,0.3,0.31918,0.321,0.25,335437.439
2017-05-19 22:30:00,0.28737,0.31984,0.32149,0.28737,76273.19866749
2017-05-19 22:45:00,0.31892,0.318,0.33657,0.3178,73597.77800051999
2017-05-19 23:00:00,0.32992,0.32922,0.32992,0.31799,49077.25217902
2017-05-19 23:15:00,0.32894,0.32999,0.32999,0.32046,49904.1455736
2017-05-19 23:30:00,0.32964,0.3141,0.32998,0.3141,47925.47259446
2017-05-19 23:45:00,0.31411,0.32498,0.325,0.313,98108.22463551
2017-05-20 00:00:00,0.32499,0.32428,0.32499,0.31807,19613.00596211
2017-05-20 00:15:00,0.321,0.3234,0.32388,0.31701,34609.08761704
2017-05-20 00:30:00,0.32,0.31985,0.32261,0.3127,135983.35201204
2017-05-20 00:45:00,0.3299,0.3183,0.3299,0.3171,7282.83055507
2017-05-20 01:00:00,0.3201,0.3252,0.3254,0.315,101753.91383081001
2017-05-20 01:15:00,0.3252,0.3058,0.3252,0.3058,185908.40143693
2017-05-20 01:30:00,0.3055,0.313,0.3137,0.29652,20481.372142120003
2017-05-20 01:45:00,0.31,0.311,0.3119,0.30421,1039.98115728
2017-05-20 02:00:00,0.3013,0.304,0.30589,0.30121,6518.75780482
2017-05-20 02:15:00,0.3,0.299,0.3113,0.2911,43029.246266149996
2017-05-20 02:30:00,0.299,0.301,0.3029,0.299,25481.0
2017-05-20 02:45:00,0.30096,0.305,0.305,0.3009,3988.6460349900003
2017-05-20 03:00:00,0.305,0.30133,0.305,0.301,57205.317122
2017-05-20 03:15:00,0.301,0.3066,0.3066,0.301,1334.85019997
2017-05-20 03:30:00,0.3087,0.31249,0.31249,0.3086,5380.96775009
2017-05-20 03:45:00,0.3125,0.31284,0.31284,0.305,3979.45497014
2017-05-20 04:00:00,0.3126,0.31427,0.3145,0.31,67748.94286369
2017-05-20 04:15:00,0.31426,0.32499,0.32499,0.31426,47936.56332625
2017-05-20 04:30:00,0.32499,0.3246,0.3299,0.3229999999999999,87702.49481345
2017-05-20 04:45:00,0.32013,0.325,0.3273,0.32,59939.96999959
2017-05-20 05:00:00,0.32498,0.31002,0.32729,0.31002,27648.00761941
2017-05-20 05:15:00,0.31848,0.318,0.3185,0.318,21291.462779
2017-05-20 05:30:00,0.31999,0.3214,0.32309,0.31852,11707.4086921
2017-05-20 05:45:00,0.32139,0.32088,0.32139,0.31929,14114.416142279999
2017-05-20 06:00:00,0.3204,0.318,0.3204,0.31732,3093.7792424099994
2017-05-20 06:15:00,0.31949,0.31938,0.31949,0.318,16696.556546069998
2017-05-20 06:30:00,0.32015,0.3204,0.32299,0.32015,3577.16579411
2017-05-20 06:45:00,0.32288,0.3229999999999999,0.3229999999999999,0.32258,5070.05620029
2017-05-20 07:00:00,0.3229999999999999,0.32725,0.32757,0.3229999999999999,7953.20731319
2017-05-20 07:15:00,0.32887,0.32258,0.32887,0.32258,1869.38239309
2017-05-20 07:30:00,0.32457,0.32348,0.32458,0.32111,15643.6663964
2017-05-20 07:45:00,0.32525,0.32542,0.32542,0.32525,889.95229275
2017-05-20 08:00:00,0.32685,0.32085,0.32686,0.3195,90043.89888219
2017-05-20 08:15:00,0.32379,0.32,0.3238,0.32,13983.2249681
2017-05-20 08:30:00,0.32599,0.32584,0.32599,0.32014,147935.53710026
2017-05-20 08:45:00,0.32599,0.32628,0.32635,0.32178,94874.66817939
2017-05-20 09:00:00,0.32588,0.32995,0.32995,0.324,295430.28696278
2017-05-20 09:15:00,0.32999,0.33,0.33,0.32999,2990.28592716
2017-05-20 09:30:00,0.33,0.335,0.335,0.3299,21461.51181312
2017-05-20 09:45:00,0.33657,0.34347,0.34959,0.3365,59996.56120285
2017-05-20 10:00:00,0.33955,0.3499,0.34994,0.33955,6500.60241588
2017-05-20 10:15:00,0.34998,0.3499,0.35,0.34606,165467.18441974
2017-05-20 10:30:00,0.34606,0.347,0.35078,0.346,16858.427708400002
2017-05-20 10:45:00,0.34979,0.35378,0.35378,0.34816,1224.37
2017-05-20 11:00:00,0.35378,0.36,0.36,0.35289,59876.012777740005
2017-05-20 11:15:00,0.3643,0.36549,0.3699,0.3583,89687.62117197001
2017-05-20 11:30:00,0.36,0.34835,0.3653,0.34835,20561.61315629
2017-05-20 11:45:00,0.364,0.35538,0.364,0.35538,2103.06002515
2017-05-20 12:00:00,0.35401,0.35759,0.36059,0.35401,6273.073806259999
2017-05-20 12:15:00,0.35699,0.3529,0.35889,0.3492,24563.371412970002
2017-05-20 12:30:00,0.3571,0.35639,0.3583,0.355,20191.3636
2017-05-20 12:45:00,0.35819,0.35779,0.3592,0.35527,22383.810373120003
2017-05-20 13:00:00,0.35671,0.35814,0.36,0.35341,176348.84191708002
2017-05-20 13:15:00,0.35831,0.3572,0.36019,0.3572,5312.63391011
2017-05-20 13:30:00,0.35988,0.3604,0.3604,0.35804,17105.73191465
2017-05-20 13:45:00,0.3625,0.36203,0.36438,0.36177,47692.15786838
2017-05-20 14:00:00,0.365,0.36947,0.37199,0.365,102392.60595947
2017-05-20 14:15:00,0.36928,0.35653,0.36928,0.3556,25429.52613083
2017-05-20 14:30:00,0.36024,0.36189,0.36289,0.3582,1659.54556663
2017-05-20 14:45:00,0.36189,0.35636,0.36208,0.35636,16364.06007821
2017-05-20 15:00:00,0.36279,0.354,0.36279,0.354,30444.71678733
2017-05-20 15:15:00,0.35401,0.347,0.35646,0.34661,27548.89964119
2017-05-20 15:30:00,0.34662,0.3487,0.356,0.3389,83164.10644613
2017-05-20 15:45:00,0.34937,0.35024,0.35248,0.347,23301.43633707
2017-05-20 16:00:00,0.3515,0.35549,0.35549,0.3515,1383.71911563
2017-05-20 16:15:00,0.3541,0.35,0.35439,0.35,59148.83139867
2017-05-20 16:30:00,0.35296,0.3474,0.35447,0.3472,69359.41604716
2017-05-20 16:45:00,0.34687,0.34133,0.34909,0.3413,19494.06817041
2017-05-20 17:00:00,0.3414,0.34848,0.34854,0.34128,2899.26141869
2017-05-20 17:15:00,0.34778,0.34135,0.34855,0.34,19083.924278180002
2017-05-20 17:30:00,0.3391,0.35096,0.35098,0.33907,54003.712660820005
2017-05-20 17:45:00,0.35099,0.34864,0.35099,0.34245,36389.91900287
2017-05-20 18:00:00,0.34729,0.34744,0.34746,0.343,9455.88887426
2017-05-20 18:15:00,0.34743,0.34371,0.34747,0.34155,5960.92881886
2017-05-20 18:30:00,0.35045,0.3498,0.35125,0.34824,33447.857072729996
2017-05-20 18:45:00,0.35,0.35023,0.3536,0.34989,8126.98715203
2017-05-20 19:00:00,0.34989,0.3498,0.35177,0.34978,39819.69950663
2017-05-20 19:15:00,0.34989,0.35038,0.35038,0.34552,4255.99564005
2017-05-20 19:30:00,0.35108,0.3588,0.35883,0.35108,8740.13409456
2017-05-20 19:45:00,0.3588,0.36247,0.36249,0.3588,46723.34481753
2017-05-20 20:00:00,0.36229,0.3685,0.3685,0.36,24589.9255421
2017-05-20 20:15:00,0.3685,0.36157,0.36999,0.36157,19326.02531589
2017-05-20 20:30:00,0.3601,0.36384,0.36469,0.35843,8752.86723648
2017-05-20 20:45:00,0.36179,0.3647,0.3647,0.36022,34320.47959346
2017-05-20 21:00:00,0.3612,0.36279,0.36449,0.3612,1685.0
2017-05-20 21:15:00,0.36188,0.35959,0.36188,0.35613,22551.8422087
2017-05-20 21:30:00,0.35959,0.362,0.362,0.35501,19379.54498274
2017-05-20 21:45:00,0.36179,0.356,0.36179,0.356,3797.58274947
2017-05-20 22:00:00,0.35845,0.35845,0.35845,0.35582,14462.965453
2017-05-20 22:15:00,0.36199,0.362,0.362,0.36199,3243.3491310100003
2017-05-20 22:30:00,0.361,0.36309,0.36334,0.36,5690.4175913
2017-05-20 22:45:00,0.36,0.3468,0.36,0.34501,194235.31898215
2017-05-20 23:00:00,0.34689,0.34711,0.3499,0.34689,18640.15727225
2017-05-20 23:15:00,0.34927,0.35519,0.3574,0.34927,31796.12085495
2017-05-20 23:30:00,0.35095,0.35068,0.35095,0.34716,5745.629330649999
2017-05-20 23:45:00,0.35,0.34716,0.35189,0.34716,16718.24885303
2017-05-21 00:00:00,0.347,0.349,0.349,0.34602,8144.292127
2017-05-21 00:15:00,0.349,0.346,0.35371,0.346,1577.66249418
2017-05-21 00:30:00,0.3488,0.34945,0.34978,0.3488,12039.99463499
2017-05-21 00:45:00,0.3455,0.3492,0.34967,0.3455,11012.42209
2017-05-21 01:00:00,0.3455,0.3489,0.3489,0.3435,6739.253991189999
2017-05-21 01:15:00,0.349,0.34925,0.34925,0.345,694.9978294
2017-05-21 01:30:00,0.34508,0.35477,0.35477,0.34508,2372.82089752
2017-05-21 01:45:00,0.354,0.35537,0.35677,0.354,4493.435262360001
2017-05-21 02:00:00,0.35479,0.35479,0.35479,0.35479,38.12399281
2017-05-21 02:15:00,0.34985,0.3551,0.35535,0.34985,19056.50004739
2017-05-21 02:30:00,0.3551,0.36,0.36138,0.3551,16681.211017679998
2017-05-21 02:45:00,0.35829,0.355,0.35829,0.353,341.64560185
2017-05-21 03:00:00,0.354,0.356,0.35648,0.354,10076.109244129999
2017-05-21 03:15:00,0.352,0.35339,0.355,0.35,6676.14100269
2017-05-21 03:30:00,0.353,0.353,0.353,0.353,30.03003003
2017-05-21 03:45:00,0.353,0.357,0.357,0.3504,19939.75117017
2017-05-21 04:00:00,0.35628,0.35628,0.35628,0.35628,700.0
2017-05-21 04:15:00,0.357,0.355,0.35768,0.35242,24626.6756287
2017-05-21 04:30:00,0.35241,0.355,0.355,0.35241,10845.815122520002
2017-05-21 04:45:00,0.355,0.35798,0.35798,0.355,4261.1464246
2017-05-21 05:00:00,0.35738,0.357,0.36998,0.357,192016.9025049
2017-05-21 05:15:00,0.35993,0.35988,0.35993,0.35988,417.1346869
2017-05-21 05:30:00,0.36099,0.36487,0.36532,0.36099,54333.173958240004
2017-05-21 05:45:00,0.36484,0.36699,0.36818,0.3638,22524.06476419
2017-05-21 06:00:00,0.361,0.361,0.361,0.361,1.1840000000000002
2017-05-21 06:15:00,0.36209,0.36202,0.36209,0.36202,125458.98464528001
2017-05-21 06:30:00,0.36202,0.36368,0.36599,0.36202,405.0
2017-05-21 06:45:00,0.36,0.3585,0.3602,0.3585,8150.25998011
2017-05-21 07:00:00,0.36397,0.36459,0.36589,0.36397,18650.82820614
2017-05-21 07:15:00,0.36699,0.36618,0.36699,0.36618,3566.81169
2017-05-21 07:30:00,0.365,0.35998,0.3657,0.3599,50341.97899
2017-05-21 07:45:00,0.3599,0.3515,0.3599,0.3515,43891.92867349
2017-05-21 08:00:00,0.355,0.35329,0.3562,0.3512,10701.25803617
2017-05-21 08:15:00,0.3501,0.35459,0.35486,0.3501,6182.27498437
2017-05-21 08:30:00,0.35458,0.35448,0.35458,0.3491,68686.54192615
2017-05-21 08:45:00,0.35143,0.35774,0.35774,0.35143,13754.90324734
2017-05-21 09:00:00,0.35761,0.35619,0.35761,0.35143,31146.17547274
2017-05-21 09:15:00,0.35476,0.35628,0.35628,0.353,3544.45
2017-05-21 09:30:00,0.35618,0.35146,0.35618,0.35146,372.64968041
2017-05-21 09:45:00,0.35278,0.35099,0.35278,0.349,54169.700104890006
2017-05-21 10:00:00,0.349,0.3485,0.35137,0.34738,36944.45274943
2017-05-21 10:15:00,0.3485,0.35469,0.35469,0.3457,44817.580797489994
2017-05-21 10:30:00,0.3548,0.35559,0.35559,0.35005,10804.0933059
2017-05-21 10:45:00,0.35549,0.35,0.35549,0.35,29719.3719575
2017-05-21 11:00:00,0.35,0.34809,0.35,0.345,82598.65200426
2017-05-21 11:15:00,0.34809,0.34768,0.34809,0.343,42921.90573363
2017-05-21 11:30:00,0.34759,0.3462,0.35109,0.34302,50234.19992925
2017-05-21 11:45:00,0.34302,0.34489,0.3449,0.342,81395.31089653
2017-05-21 12:00:00,0.343,0.342,0.34419,0.342,67853.06668418
2017-05-21 12:15:00,0.3418,0.3367,0.3467,0.33388,214332.69217632
2017-05-21 12:30:00,0.33662,0.34784,0.3541,0.3345,152371.93434649
2017-05-21 12:45:00,0.34816,0.341,0.3494,0.34,51702.67841397
2017-05-21 13:00:00,0.341,0.338,0.34388,0.338,34467.60554189
2017-05-21 13:15:00,0.3429,0.34259,0.34569,0.3367,12904.37445842
2017-05-21 13:30:00,0.34159,0.34578,0.34579,0.3376,3602.1190276099996
2017-05-21 13:45:00,0.34529,0.3422,0.34529,0.3422,1250.0
2017-05-21 14:00:00,0.34123,0.34,0.34531,0.34,1253.34550736
2017-05-21 14:15:00,0.34021,0.33697,0.34369,0.33697,39954.62872211
2017-05-21 14:30:00,0.33868,0.33989,0.33989,0.3358,1611.32930462
2017-05-21 14:45:00,0.34169,0.335,0.34169,0.335,8323.08315099
2017-05-21 15:00:00,0.3393,0.33126,0.3399,0.33126,32535.63462312
2017-05-21 15:15:00,0.33589,0.33545,0.34319,0.33261,4473.30810732
2017-05-21 15:45:00,0.337,0.33599,0.3379,0.33545,4256.02853964
2017-05-21 16:00:00,0.335,0.3322,0.3381,0.3317,23267.41941487
2017-05-21 16:15:00,0.3342,0.3316,0.3342,0.331,5087.006836369999
2017-05-21 16:30:00,0.331,0.32999,0.331,0.328,37211.8590579
2017-05-21 16:45:00,0.32999,0.33,0.33,0.32501,25656.696472270003
2017-05-21 17:00:00,0.32715,0.32749,0.33009,0.326,23002.23694106
2017-05-21 17:15:00,0.326,0.32501,0.326,0.32501,12046.263429999999
2017-05-21 17:30:00,0.32779,0.32515,0.33012,0.32363,21332.80466641
2017-05-21 17:45:00,0.32236,0.325,0.325,0.32102,4719.52002565
2017-05-21 18:00:00,0.328,0.33559,0.33559,0.328,9533.467854139999
2017-05-21 18:15:00,0.33559,0.33809,0.34038,0.3355,14776.456776179999
2017-05-21 18:30:00,0.33798,0.3278,0.3389,0.3278,10856.38768566
2017-05-21 18:45:00,0.3337,0.33608,0.33689,0.33259,1298.05008572
2017-05-21 19:00:00,0.33309,0.33339,0.33391,0.3272,10073.95302996
2017-05-21 19:15:00,0.3296,0.332,0.3368,0.3231,4421.03926123
2017-05-21 19:30:00,0.332,0.327,0.3348,0.327,6179.56961369
2017-05-21 19:45:00,0.33,0.33673,0.33673,0.32802,50864.03702496
2017-05-21 20:00:00,0.33666,0.32989,0.34369,0.3285,55462.95619356
2017-05-21 20:15:00,0.3298,0.32967,0.3314,0.326,231087.18891459002
2017-05-21 20:30:00,0.32872,0.33048,0.33049,0.327,32132.6542
2017-05-21 20:45:00,0.3304,0.3314,0.3314,0.32953,6877.48982163
2017-05-21 21:00:00,0.327,0.3265,0.327,0.3265,101.425
2017-05-21 21:15:00,0.32945,0.329,0.33118,0.325,25709.03060491
2017-05-21 21:30:00,0.32593,0.32593,0.32593,0.32593,1193.0941
2017-05-21 21:45:00,0.32928,0.32576,0.32928,0.32573,28128.95177621
2017-05-21 22:00:00,0.33068,0.32909,0.33068,0.32778,5381.425253
2017-05-21 22:15:00,0.33232,0.334,0.334,0.33232,9483.99635132
2017-05-21 22:30:00,0.33492,0.33296,0.3354,0.33296,8975.081174230003
2017-05-21 22:45:00,0.33698,0.33345,0.33698,0.33001,14251.95813724
2017-05-21 23:00:00,0.33208,0.33208,0.33208,0.33208,62.536498
2017-05-21 23:15:00,0.33201,0.33065,0.33201,0.33,3602.666773470001
2017-05-21 23:30:00,0.3283,0.3283,0.3283,0.3283,7065.556670000001
2017-05-21 23:45:00,0.33024,0.328,0.33359,0.327,28972.365718260004
2017-05-22 00:00:00,0.327,0.32779,0.33074,0.32553,7023.51501143
2017-05-22 00:15:00,0.3252,0.32603,0.32603,0.3219,46004.190357390005
2017-05-22 00:30:00,0.32594,0.32329,0.32594,0.3211,59350.42296287
2017-05-22 00:45:00,0.3213,0.3265,0.3265,0.32039,47055.41034782
2017-05-22 01:00:00,0.329,0.33115,0.3349,0.32431,62174.97088336
2017-05-22 01:15:00,0.33067,0.33379,0.33388,0.32963,3768.7627417900003
2017-05-22 01:30:00,0.33225,0.33329,0.3349,0.33157,80497.98633261
2017-05-22 01:45:00,0.33307,0.33086,0.33307,0.33086,1139.3356493400001
2017-05-22 02:00:00,0.33117,0.32711,0.3329,0.32711,8265.398737529998
2017-05-22 02:15:00,0.3243,0.32037,0.33228,0.32004,87625.82110339
2017-05-22 02:30:00,0.3236,0.3279,0.32839,0.32,47864.31694977
2017-05-22 02:45:00,0.3201,0.32474,0.32659,0.3201,8650.32683718
2017-05-22 03:00:00,0.3201,0.3198,0.3238,0.31508,40865.71269561
2017-05-22 03:15:00,0.3228,0.3162,0.3229999999999999,0.3155,131353.76817529
2017-05-22 03:30:00,0.3163,0.32086,0.3229,0.3163,8377.9712893
2017-05-22 03:45:00,0.3221,0.3224,0.3224,0.319,51230.42515151
2017-05-22 04:00:00,0.31999,0.3192,0.32,0.3192,8408.198632699998
2017-05-22 04:15:00,0.3192,0.321,0.321,0.31641,33604.73823282
2017-05-22 04:30:00,0.3215,0.329,0.3358,0.3215,34785.77695387
2017-05-22 04:45:00,0.329,0.3264,0.329,0.322,53608.93657079999
2017-05-22 05:00:00,0.324,0.322,0.324,0.322,23520.01775415
2017-05-22 05:15:00,0.32117,0.32008,0.32372,0.32007,1850.47845839
2017-05-22 05:30:00,0.3244,0.32462,0.32462,0.3239,11313.59316881
2017-05-22 05:45:00,0.3246,0.3246,0.3246,0.3161,74122.07760249001
2017-05-22 06:00:00,0.3246,0.32399,0.32462,0.32076,2280.24343651
2017-05-22 06:15:00,0.31761,0.31101,0.31966,0.311,40810.973569530004
2017-05-22 06:30:00,0.31099,0.30322,0.31605,0.30322,60975.4995144
2017-05-22 06:45:00,0.303,0.31305,0.31324,0.303,118812.55640357001
2017-05-22 07:00:00,0.30812,0.30812,0.31429,0.30253,20423.16788709
2017-05-22 07:15:00,0.31064,0.29864,0.31064,0.29864,153425.12665153
2017-05-22 07:30:00,0.29777,0.29876,0.29896,0.28861,395962.94314855
2017-05-22 07:45:00,0.29846,0.297,0.29896,0.297,79693.28500571
2017-05-22 08:00:00,0.29831,0.29194,0.29831,0.29,16966.92623506
2017-05-22 08:15:00,0.29194,0.28229,0.292,0.28229,97909.55877427
2017-05-22 08:30:00,0.28241,0.27376,0.2854,0.27001,184682.11618820002
2017-05-22 08:45:00,0.27294,0.28525,0.28525,0.25,502084.45635891
2017-05-22 09:00:00,0.28521,0.29888,0.30997,0.28516,160135.30072914
2017-05-22 09:15:00,0.29589,0.27184,0.29882,0.27101,184654.19786004
2017-05-22 09:30:00,0.275,0.29559,0.29564,0.2691,121950.43109787999
2017-05-22 09:45:00,0.28812,0.29832,0.29877,0.28621,48954.558774289995
